data_prevista;data_entrega;valor_frete;UF_origem;UF_destino;transportadora;tipo_veiculo;status_entrega;dias_atraso
2025-03-16;2025-03-16;2029.71;SP;RS;TransRápido;3/4;entregue;0
2025-03-08;2025-03-11;3885.9;GO;ES;FreteCerto;Truck;entregue;3
2025-03-31;2025-04-03;2534.98;SC;PE;FreteCerto;Carreta;entregue;3
2025-03-30;2025-03-30;2274.29;GO;ES;LogMais;3/4;entregue;0
2025-04-10;2025-04-10;3777.44;PE;SP;TransRápido;Carreta;entregue;0
2025-04-24;2025-04-26;890.05;SC;MG;TransRápido;Carreta;entregue;2
2025-03-23;2025-03-22;2555.41;RS;RJ;CargaJá;VUC;adiantada;-1
2025-03-15;2025-03-17;1278.37;PR;MG;FreteCerto;Truck;entregue;2
2025-04-09;2025-04-08;3282.14;SC;MT;TransRápido;Carreta;adiantada;-1
2025-04-18;2025-04-17;2575.73;MT;SC;CargaJá;3/4;adiantada;-1
2025-04-18;2025-04-18;1030.65;MG;RS;CargaJá;VUC;entregue;0
2025-03-15;2025-03-15;2478.03;MS;ES;FreteCerto;VUC;entregue;0
2025-04-02;2025-04-02;1874.94;PR;ES;CargaJá;Truck;entregue;0
2025-04-04;2025-04-04;3742.54;ES;SP;CargaJá;VUC;entregue;0
2025-03-06;2025-03-06;1423.8;MS;ES;LogMais;Carreta;entregue;0
2025-03-06;2025-03-05;1974.54;MS;MG;TransRápido;VUC;adiantada;-1
2025-02-24;2025-02-25;871.87;PE;ES;LogMais;Truck;entregue;1
2025-04-12;2025-04-14;2749.25;SC;RS;TransRápido;Truck;entregue;2
2025-02-28;2025-03-03;2486.08;PE;ES;CargaJá;Carreta;entregue;3
2025-03-24;2025-03-24;1113.85;GO;SP;TransRápido;VUC;entregue;0
2025-04-19;2025-04-19;3148.71;RS;BA;FreteCerto;VUC;entregue;0
2025-04-07;2025-04-07;3364.24;RS;PE;FreteCerto;Carreta;entregue;0
2025-02-26;2025-02-28;3501.73;SP;BA;CargaJá;Truck;entregue;2
2025-04-10;2025-04-09;1076.03;PE;MS;CargaJá;Carreta;adiantada;-1
2025-03-30;2025-04-01;1146.97;MS;SC;TransRápido;3/4;entregue;2
2025-03-30;2025-04-01;2506.11;PR;SP;FreteCerto;3/4;entregue;2
2025-03-20;2025-03-23;2818.95;RS;GO;FreteCerto;VUC;entregue;3
2025-04-09;2025-04-08;2285.72;RJ;ES;LogMais;Truck;adiantada;-1
2025-02-27;2025-02-27;1918.2;MS;RS;CargaJá;Carreta;entregue;0
2025-04-02;2025-04-03;1929.76;MS;ES;CargaJá;Carreta;entregue;1
2025-04-20;2025-04-20;3344.3;MT;MS;FreteCerto;Truck;entregue;0
2025-04-03;2025-04-02;2196.46;SP;ES;CargaJá;Truck;adiantada;-1
2025-03-17;2025-03-17;1818.02;MS;MG;FreteCerto;VUC;entregue;0
2025-04-21;2025-04-21;2246.28;SP;MT;CargaJá;Carreta;entregue;0
2025-03-03;2025-03-02;852.8;MT;ES;CargaJá;Truck;adiantada;-1
2025-04-09;2025-04-11;2875.01;MG;SP;TransRápido;VUC;entregue;2
2025-03-04;2025-03-04;1406.02;PR;BA;TransRápido;VUC;entregue;0
2025-04-02;2025-04-05;2988.25;RJ;SC;LogMais;Truck;entregue;3
2025-03-29;2025-03-29;1262.87;SP;RJ;TransRápido;Carreta;entregue;0
2025-03-02;2025-03-02;2464.12;PE;GO;TransRápido;Carreta;entregue;0
2025-02-27;2025-03-02;3559.07;RJ;SP;TransRápido;3/4;entregue;3
2025-04-05;2025-04-07;3920.86;MT;BA;CargaJá;VUC;entregue;2
2025-04-08;2025-04-09;3201.28;MT;PE;FreteCerto;Carreta;entregue;1
2025-03-28;2025-03-29;3946.33;PE;MS;FreteCerto;VUC;entregue;1
2025-03-18;2025-03-21;1239.75;PE;MT;LogMais;Truck;entregue;3
2025-04-22;2025-04-21;3985.08;PE;SP;TransRápido;Truck;adiantada;-1
2025-03-20;2025-03-22;3835.74;PR;MS;LogMais;3/4;entregue;2
2025-04-23;2025-04-23;821.17;RS;MT;FreteCerto;3/4;entregue;0
2025-03-09;2025-03-08;2947.52;SC;BA;TransRápido;Truck;adiantada;-1
2025-03-21;2025-03-21;3371.41;MG;GO;TransRápido;Carreta;entregue;0
2025-03-02;2025-03-04;1859.29;MS;PR;LogMais;3/4;entregue;2
2025-04-23;2025-04-22;2839.84;RS;PR;FreteCerto;Carreta;adiantada;-1
2025-03-30;2025-03-30;2409.23;MS;BA;CargaJá;3/4;entregue;0
2025-04-06;2025-04-07;911.57;MG;RJ;FreteCerto;3/4;entregue;1
2025-02-26;2025-02-26;3616.88;GO;SP;LogMais;VUC;entregue;0
2025-03-31;2025-04-01;1206.06;PE;RJ;FreteCerto;3/4;entregue;1
2025-04-13;2025-04-16;2932.69;SC;PR;CargaJá;VUC;entregue;3
2025-04-12;2025-04-15;2168.11;MS;PE;TransRápido;3/4;entregue;3
2025-04-07;2025-04-07;1716.87;BA;GO;FreteCerto;VUC;entregue;0
2025-02-26;2025-03-01;2842.29;PE;ES;CargaJá;VUC;entregue;3
2025-03-03;2025-03-06;3513.61;MT;SP;TransRápido;3/4;entregue;3
2025-03-17;2025-03-17;1711.99;SC;SP;CargaJá;VUC;entregue;0
2025-04-09;2025-04-08;2665.46;PE;SP;LogMais;3/4;adiantada;-1
2025-04-23;2025-04-22;2538.78;PR;ES;CargaJá;VUC;adiantada;-1
2025-04-21;2025-04-21;2781.24;MG;GO;CargaJá;Truck;entregue;0
2025-03-30;2025-03-30;1764.99;RS;SC;TransRápido;Carreta;entregue;0
2025-04-16;2025-04-19;2396.79;PE;BA;CargaJá;3/4;entregue;3
2025-03-30;2025-03-30;3274.87;RJ;MT;TransRápido;Carreta;entregue;0
2025-04-04;2025-04-04;2055.26;RJ;PE;TransRápido;Carreta;entregue;0
2025-04-21;2025-04-24;2692.08;PR;SC;TransRápido;Carreta;entregue;3
2025-04-07;2025-04-08;1463.53;RS;SP;TransRápido;3/4;entregue;1
2025-03-22;2025-03-22;3923.07;ES;BA;TransRápido;Carreta;entregue;0
2025-04-21;2025-04-23;1305.66;PR;MS;CargaJá;VUC;entregue;2
2025-04-01;2025-04-01;3444.39;ES;SP;TransRápido;VUC;entregue;0
2025-03-08;2025-03-08;999.16;BA;RS;FreteCerto;Carreta;entregue;0
2025-03-30;2025-03-30;2380.54;RJ;ES;FreteCerto;Carreta;entregue;0
2025-03-18;2025-03-18;1455.18;SC;SP;CargaJá;Carreta;entregue;0
2025-03-24;2025-03-26;2399.32;GO;PE;LogMais;VUC;entregue;2
2025-04-01;2025-04-03;1147.74;RS;SC;FreteCerto;Truck;entregue;2
2025-03-11;2025-03-14;3952.04;GO;PE;LogMais;Truck;entregue;3
2025-04-05;2025-04-05;2863.84;SC;ES;LogMais;VUC;entregue;0
2025-03-08;2025-03-08;2100.9;SP;SC;CargaJá;VUC;entregue;0
2025-03-08;2025-03-07;2790.43;PE;RS;TransRápido;3/4;adiantada;-1
2025-03-31;2025-03-30;1942.85;RS;BA;CargaJá;Truck;adiantada;-1
2025-03-21;2025-03-24;3942.46;MT;RJ;TransRápido;Truck;entregue;3
2025-03-29;2025-03-28;3323.58;PE;SP;TransRápido;VUC;adiantada;-1
2025-03-25;2025-03-25;3930.9;RS;SC;FreteCerto;Carreta;entregue;0
2025-04-17;2025-04-16;3585.89;SC;SP;TransRápido;Truck;adiantada;-1
2025-04-07;2025-04-08;2216.69;PR;PE;FreteCerto;3/4;entregue;1
2025-04-22;2025-04-23;902.75;PR;PE;CargaJá;Truck;entregue;1
2025-02-24;2025-02-26;2198.98;GO;ES;LogMais;VUC;entregue;2
2025-04-04;2025-04-04;2363.25;MS;MG;LogMais;Carreta;entregue;0
2025-03-08;2025-03-09;1697.25;SP;RS;FreteCerto;3/4;entregue;1
2025-03-30;2025-04-01;2122.83;RJ;MS;FreteCerto;VUC;entregue;2
2025-02-27;2025-02-27;2954.37;MS;MT;CargaJá;Carreta;entregue;0
2025-04-07;2025-04-07;1183.27;MT;PR;TransRápido;VUC;entregue;0
2025-03-29;2025-03-29;1248.86;ES;RJ;TransRápido;Carreta;entregue;0
2025-03-14;2025-03-13;2294.71;BA;SC;TransRápido;VUC;adiantada;-1
2025-04-19;2025-04-22;877.25;GO;PE;CargaJá;VUC;entregue;3
2025-04-12;2025-04-12;3267.06;SC;MT;LogMais;VUC;entregue;0
2025-04-09;2025-04-09;3646.93;GO;ES;LogMais;3/4;entregue;0
2025-03-28;2025-03-28;1575.7;RJ;PR;LogMais;Truck;entregue;0
2025-03-17;2025-03-17;1232.6;MT;MG;CargaJá;Carreta;entregue;0
2025-03-09;2025-03-08;1688.26;SP;MS;FreteCerto;VUC;adiantada;-1
2025-03-19;2025-03-19;2643.63;MG;PR;LogMais;Carreta;entregue;0
2025-03-05;2025-03-08;1993.07;SC;PR;LogMais;Truck;entregue;3
2025-04-21;2025-04-21;3980.85;PR;MT;LogMais;3/4;entregue;0
2025-04-24;2025-04-23;3046.36;GO;SP;TransRápido;3/4;adiantada;-1
2025-03-17;2025-03-17;2193.3;MS;SP;FreteCerto;Truck;entregue;0
2025-03-13;2025-03-12;2654.28;SC;GO;TransRápido;Truck;adiantada;-1
2025-03-21;2025-03-21;1984.46;ES;MG;LogMais;3/4;entregue;0
2025-02-27;2025-03-02;997.66;PR;GO;LogMais;Carreta;entregue;3
2025-04-20;2025-04-20;3935.77;BA;MS;FreteCerto;Carreta;entregue;0
2025-03-04;2025-03-06;3339.31;MS;BA;FreteCerto;3/4;entregue;2
2025-04-03;2025-04-03;1934.81;MS;SC;FreteCerto;Carreta;entregue;0
2025-04-02;2025-04-02;1940.04;RS;GO;LogMais;3/4;entregue;0
2025-03-26;2025-03-26;2345.22;MS;PE;CargaJá;Truck;entregue;0
2025-02-24;2025-02-24;3732.56;BA;GO;TransRápido;VUC;entregue;0
2025-04-16;2025-04-18;1545.12;ES;MG;FreteCerto;VUC;entregue;2
2025-03-03;2025-03-02;1124.92;RJ;MT;CargaJá;VUC;adiantada;-1
2025-04-06;2025-04-08;1426.96;SP;BA;CargaJá;Carreta;entregue;2
2025-04-08;2025-04-11;852.49;PR;RS;CargaJá;3/4;entregue;3
2025-03-21;2025-03-21;3213.81;PR;RS;LogMais;Carreta;entregue;0
2025-03-12;2025-03-15;2576.74;MS;RJ;LogMais;Carreta;entregue;3
2025-03-31;2025-03-31;3175.42;PE;SP;CargaJá;3/4;entregue;0
2025-04-12;2025-04-12;957.66;PE;RS;LogMais;Truck;entregue;0
2025-04-12;2025-04-14;2029.78;RJ;BA;TransRápido;Truck;entregue;2
2025-03-27;2025-03-27;1276.6;GO;SC;TransRápido;Truck;entregue;0
2025-03-07;2025-03-07;3614.0;SP;MS;FreteCerto;Carreta;entregue;0
2025-03-04;2025-03-05;2605.42;SP;RS;LogMais;Truck;entregue;1
2025-03-02;2025-03-01;1572.84;GO;RS;CargaJá;Truck;adiantada;-1
2025-03-09;2025-03-10;1926.73;SC;RS;TransRápido;Truck;entregue;1
2025-04-12;2025-04-15;2802.12;PE;RS;LogMais;VUC;entregue;3
2025-04-17;2025-04-20;1107.22;MG;PR;TransRápido;VUC;entregue;3
2025-04-23;2025-04-23;3428.04;GO;MG;CargaJá;Truck;entregue;0
2025-03-28;2025-03-29;1844.16;MG;RS;LogMais;VUC;entregue;1
2025-03-23;2025-03-24;983.88;PR;MS;TransRápido;3/4;entregue;1
2025-03-22;2025-03-22;1997.97;RS;GO;FreteCerto;3/4;entregue;0
2025-04-20;2025-04-20;1123.98;MS;BA;LogMais;Carreta;entregue;0
2025-02-24;2025-02-26;1561.21;MT;GO;TransRápido;Carreta;entregue;2
2025-03-03;2025-03-03;1067.03;ES;MG;FreteCerto;VUC;entregue;0
2025-03-10;2025-03-12;3729.84;RS;GO;CargaJá;3/4;entregue;2
2025-04-03;2025-04-04;3015.37;RJ;SP;CargaJá;VUC;entregue;1
2025-03-12;2025-03-12;2646.63;SC;MS;CargaJá;3/4;entregue;0
2025-03-25;2025-03-28;2699.34;MG;MS;LogMais;Carreta;entregue;3
2025-04-05;2025-04-07;3975.74;RS;BA;LogMais;Truck;entregue;2
2025-04-02;2025-04-04;3204.67;MT;SP;TransRápido;VUC;entregue;2
2025-03-25;2025-03-27;1152.03;PE;GO;LogMais;Carreta;entregue;2
2025-03-04;2025-03-04;3634.79;ES;RS;CargaJá;Truck;entregue;0
2025-03-23;2025-03-26;3097.06;RS;GO;LogMais;Truck;entregue;3
2025-04-02;2025-04-02;3885.97;ES;BA;LogMais;Truck;entregue;0
2025-04-05;2025-04-04;3230.78;RJ;SC;CargaJá;VUC;adiantada;-1
2025-04-07;2025-04-07;3834.78;RS;MG;LogMais;3/4;entregue;0
2025-04-18;2025-04-20;3872.2;ES;SP;FreteCerto;VUC;entregue;2
2025-03-09;2025-03-12;2578.06;MS;RJ;CargaJá;Carreta;entregue;3
2025-04-22;2025-04-23;1266.11;PR;PE;CargaJá;Carreta;entregue;1
2025-03-09;2025-03-09;3673.49;MT;RJ;TransRápido;3/4;entregue;0
2025-03-25;2025-03-28;2323.11;ES;GO;LogMais;3/4;entregue;3
2025-03-15;2025-03-15;1103.54;ES;SP;LogMais;Carreta;entregue;0
2025-03-15;2025-03-18;2097.88;SC;PR;CargaJá;Truck;entregue;3
2025-03-08;2025-03-08;3000.41;ES;MT;CargaJá;Carreta;entregue;0
2025-03-08;2025-03-08;1551.54;RJ;MG;FreteCerto;VUC;entregue;0
2025-03-17;2025-03-20;2265.35;PE;MT;CargaJá;Carreta;entregue;3
2025-04-18;2025-04-19;3712.7;ES;GO;TransRápido;Truck;entregue;1
2025-04-09;2025-04-09;1086.6;MG;MT;LogMais;VUC;entregue;0
2025-04-16;2025-04-15;1109.89;BA;RS;CargaJá;Truck;adiantada;-1
2025-04-23;2025-04-24;1318.92;ES;SC;LogMais;3/4;entregue;1
2025-03-16;2025-03-16;3504.28;PR;SC;FreteCerto;3/4;entregue;0
2025-03-31;2025-04-01;1900.97;SP;SC;FreteCerto;VUC;entregue;1
2025-04-11;2025-04-13;3591.26;BA;SC;LogMais;Truck;entregue;2
2025-03-31;2025-04-01;3432.35;MG;RS;CargaJá;Truck;entregue;1
2025-03-25;2025-03-28;3658.97;MG;PE;FreteCerto;Carreta;entregue;3
2025-03-05;2025-03-06;3592.75;MS;ES;FreteCerto;3/4;entregue;1
2025-03-31;2025-04-03;3238.7;SC;RS;TransRápido;3/4;entregue;3
2025-02-28;2025-02-28;1663.59;PE;SC;LogMais;Truck;entregue;0
2025-04-08;2025-04-08;3494.84;RJ;MS;TransRápido;3/4;entregue;0
2025-03-28;2025-03-31;1752.97;MT;GO;CargaJá;Carreta;entregue;3
2025-04-05;2025-04-06;2635.11;MT;PR;FreteCerto;VUC;entregue;1
2025-03-09;2025-03-08;2417.58;GO;MT;CargaJá;VUC;adiantada;-1
2025-03-14;2025-03-14;2592.97;RJ;PR;FreteCerto;Truck;entregue;0
2025-04-15;2025-04-16;3366.05;RS;MT;FreteCerto;Truck;entregue;1
2025-04-19;2025-04-19;3956.69;MG;RS;TransRápido;Carreta;entregue;0
2025-04-10;2025-04-12;2960.8;MG;RJ;FreteCerto;Carreta;entregue;2
2025-03-30;2025-03-31;1680.98;SC;RS;TransRápido;Carreta;entregue;1
2025-04-17;2025-04-19;1661.89;MG;MS;LogMais;3/4;entregue;2
2025-02-25;2025-02-27;1434.29;PR;MT;FreteCerto;Carreta;entregue;2
2025-04-19;2025-04-20;3376.62;PR;BA;LogMais;Carreta;entregue;1
2025-04-19;2025-04-18;3006.04;PE;MT;CargaJá;VUC;adiantada;-1
2025-03-22;2025-03-25;1926.28;PR;RJ;FreteCerto;Carreta;entregue;3
2025-03-18;2025-03-20;3971.71;PE;RS;CargaJá;Truck;entregue;2
2025-04-09;2025-04-11;2000.36;PR;RS;CargaJá;Truck;entregue;2
2025-03-14;2025-03-17;1494.99;BA;PR;FreteCerto;Truck;entregue;3
2025-04-10;2025-04-11;2228.26;ES;SC;LogMais;Truck;entregue;1
2025-03-23;2025-03-26;3615.61;GO;MS;FreteCerto;Carreta;entregue;3
2025-03-02;2025-03-02;3471.65;BA;PR;CargaJá;VUC;entregue;0
2025-03-06;2025-03-08;1957.94;RS;PE;LogMais;Truck;entregue;2
2025-03-10;2025-03-10;3280.55;PR;RJ;FreteCerto;Truck;entregue;0
2025-04-12;2025-04-12;1409.5;GO;MG;TransRápido;Truck;entregue;0
2025-04-03;2025-04-03;2147.8;GO;MG;FreteCerto;Truck;entregue;0
2025-03-10;2025-03-11;2899.51;SP;PE;LogMais;VUC;entregue;1
2025-03-22;2025-03-21;1598.63;SC;GO;CargaJá;3/4;adiantada;-1
2025-04-19;2025-04-18;3888.43;MG;PE;FreteCerto;Carreta;adiantada;-1
2025-03-31;2025-03-30;2701.29;BA;GO;TransRápido;Carreta;adiantada;-1
2025-03-19;2025-03-19;3172.06;MS;ES;CargaJá;VUC;entregue;0
2025-03-01;2025-03-01;1455.15;GO;ES;LogMais;VUC;entregue;0
2025-03-26;2025-03-26;2220.89;SC;SP;TransRápido;Carreta;entregue;0
2025-04-24;2025-04-24;1870.52;BA;GO;CargaJá;Truck;entregue;0
2025-03-17;2025-03-19;3189.91;ES;MT;CargaJá;Truck;entregue;2
2025-04-03;2025-04-06;3310.07;ES;MS;LogMais;Truck;entregue;3
2025-04-14;2025-04-14;3787.09;GO;MT;CargaJá;3/4;entregue;0
2025-02-24;2025-02-24;2906.82;SC;MG;FreteCerto;VUC;entregue;0
2025-03-18;2025-03-21;2080.78;RJ;MG;FreteCerto;VUC;entregue;3
2025-04-23;2025-04-26;2255.1;PE;RS;TransRápido;3/4;entregue;3
2025-04-11;2025-04-11;1086.16;PE;MT;FreteCerto;3/4;entregue;0
2025-02-24;2025-02-24;1884.64;MG;SC;LogMais;Truck;entregue;0
2025-03-14;2025-03-14;2937.76;PE;GO;TransRápido;Truck;entregue;0
2025-03-31;2025-03-31;955.61;GO;SC;FreteCerto;3/4;entregue;0
2025-02-24;2025-02-25;893.16;MG;RS;FreteCerto;3/4;entregue;1
2025-03-30;2025-03-30;3962.36;MG;SC;CargaJá;Carreta;entregue;0
2025-04-20;2025-04-20;1511.94;SC;PE;FreteCerto;3/4;entregue;0
2025-04-01;2025-04-04;2019.85;MS;PE;FreteCerto;VUC;entregue;3
2025-03-12;2025-03-15;1433.83;GO;ES;FreteCerto;Truck;entregue;3
2025-04-21;2025-04-21;3207.56;PE;SP;FreteCerto;Truck;entregue;0
2025-03-08;2025-03-07;3193.25;PE;MS;TransRápido;Truck;adiantada;-1
2025-04-17;2025-04-16;3851.49;PE;GO;LogMais;Carreta;adiantada;-1
2025-03-31;2025-03-31;2916.11;ES;SP;CargaJá;Truck;entregue;0
2025-04-05;2025-04-05;3335.32;RJ;PE;FreteCerto;VUC;entregue;0
2025-03-17;2025-03-17;2614.51;MS;SC;CargaJá;VUC;entregue;0
2025-04-16;2025-04-15;962.47;GO;SC;TransRápido;Truck;adiantada;-1
2025-02-27;2025-02-27;2286.54;PE;GO;CargaJá;Carreta;entregue;0
2025-02-24;2025-02-27;1754.12;RS;BA;CargaJá;Truck;entregue;3
2025-03-25;2025-03-25;1412.94;MS;PR;FreteCerto;Truck;entregue;0
2025-04-24;2025-04-23;1435.63;PR;MG;FreteCerto;Carreta;adiantada;-1
2025-03-16;2025-03-19;3251.92;MT;RS;FreteCerto;Truck;entregue;3
2025-03-05;2025-03-08;823.53;BA;SC;TransRápido;Truck;entregue;3
2025-03-31;2025-04-02;1097.46;RJ;SC;TransRápido;VUC;entregue;2
2025-04-12;2025-04-12;3214.1;PE;MG;TransRápido;VUC;entregue;0
2025-03-16;2025-03-19;2946.45;SC;MT;LogMais;Carreta;entregue;3
2025-03-10;2025-03-10;2196.62;RJ;MS;FreteCerto;3/4;entregue;0
2025-03-13;2025-03-12;1065.82;MS;BA;CargaJá;Truck;adiantada;-1
2025-04-03;2025-04-04;1958.99;SP;RS;TransRápido;Carreta;entregue;1
2025-04-06;2025-04-06;3918.43;ES;BA;FreteCerto;Truck;entregue;0
2025-03-13;2025-03-13;1125.93;BA;MT;CargaJá;3/4;entregue;0
2025-04-02;2025-04-05;1138.79;SC;BA;CargaJá;Truck;entregue;3
2025-04-13;2025-04-16;3922.16;RS;PE;TransRápido;Carreta;entregue;3
2025-03-05;2025-03-07;1367.65;MG;BA;FreteCerto;Carreta;entregue;2
2025-03-11;2025-03-11;1825.16;RS;GO;LogMais;Truck;entregue;0
2025-03-17;2025-03-18;3779.94;ES;BA;TransRápido;Carreta;entregue;1
2025-04-23;2025-04-23;1378.06;RS;ES;FreteCerto;VUC;entregue;0
2025-03-23;2025-03-23;1861.07;PE;SP;CargaJá;Truck;entregue;0
2025-03-25;2025-03-27;3794.04;PE;MG;LogMais;Truck;entregue;2
2025-02-27;2025-02-27;2580.42;BA;PR;TransRápido;Carreta;entregue;0
2025-04-23;2025-04-24;3746.64;MG;BA;LogMais;Carreta;entregue;1
2025-03-17;2025-03-19;862.82;GO;SC;FreteCerto;3/4;entregue;2
2025-03-14;2025-03-17;959.13;MG;PR;CargaJá;3/4;entregue;3
2025-03-05;2025-03-05;921.04;SC;RJ;FreteCerto;Carreta;entregue;0
2025-04-09;2025-04-11;2512.19;SP;ES;CargaJá;3/4;entregue;2
2025-04-20;2025-04-21;840.4;GO;BA;CargaJá;3/4;entregue;1
2025-03-12;2025-03-15;2359.27;SC;BA;LogMais;VUC;entregue;3
2025-03-20;2025-03-20;1040.2;MT;MS;CargaJá;VUC;entregue;0
2025-03-17;2025-03-18;1829.21;MG;PE;TransRápido;Carreta;entregue;1
2025-04-13;2025-04-13;1135.38;MS;MG;TransRápido;Truck;entregue;0
2025-04-22;2025-04-21;2074.45;GO;MS;CargaJá;3/4;adiantada;-1
2025-03-10;2025-03-10;2341.82;RJ;BA;TransRápido;Carreta;entregue;0
2025-03-20;2025-03-22;3431.18;GO;MT;TransRápido;VUC;entregue;2
2025-03-04;2025-03-06;1766.93;BA;GO;TransRápido;3/4;entregue;2
2025-04-13;2025-04-13;1921.12;GO;RS;TransRápido;3/4;entregue;0
2025-03-20;2025-03-20;3135.02;PE;MG;LogMais;3/4;entregue;0
2025-04-14;2025-04-17;1434.94;MG;BA;CargaJá;Truck;entregue;3
2025-04-07;2025-04-09;1101.3;PE;MS;CargaJá;VUC;entregue;2
2025-04-21;2025-04-22;3959.71;MG;GO;CargaJá;3/4;entregue;1
2025-03-13;2025-03-13;1919.93;MG;SP;CargaJá;VUC;entregue;0
2025-04-07;2025-04-07;1581.31;SP;RJ;CargaJá;Carreta;entregue;0
2025-03-23;2025-03-23;3573.27;ES;SC;LogMais;3/4;entregue;0
2025-03-30;2025-04-01;3463.49;SP;MG;LogMais;Truck;entregue;2
2025-04-19;2025-04-20;3990.84;PR;MT;CargaJá;VUC;entregue;1
2025-04-21;2025-04-21;1537.61;MS;BA;LogMais;3/4;entregue;0
2025-03-26;2025-03-26;3194.11;SC;RJ;LogMais;VUC;entregue;0
2025-04-04;2025-04-04;878.3;RJ;ES;FreteCerto;VUC;entregue;0
2025-03-22;2025-03-25;3480.79;MT;BA;FreteCerto;3/4;entregue;3
2025-03-04;2025-03-05;3596.78;SP;GO;CargaJá;Carreta;entregue;1
2025-04-04;2025-04-06;2080.16;MS;GO;TransRápido;VUC;entregue;2
2025-04-15;2025-04-15;1157.83;GO;MG;TransRápido;3/4;entregue;0
2025-03-29;2025-03-31;3244.95;MT;MG;CargaJá;Truck;entregue;2
2025-02-24;2025-02-26;3876.81;MT;RJ;CargaJá;3/4;entregue;2
2025-04-08;2025-04-07;1481.22;GO;RS;LogMais;Carreta;adiantada;-1
2025-03-03;2025-03-04;1089.63;SP;BA;CargaJá;Truck;entregue;1
2025-04-09;2025-04-09;903.0;SP;ES;CargaJá;Carreta;entregue;0
2025-03-11;2025-03-11;3731.38;RS;MT;TransRápido;Truck;entregue;0
2025-03-11;2025-03-11;3765.23;RS;ES;LogMais;3/4;entregue;0
2025-04-24;2025-04-24;3915.5;RS;RJ;LogMais;Truck;entregue;0
2025-03-15;2025-03-17;1367.09;BA;MG;FreteCerto;3/4;entregue;2
2025-04-17;2025-04-17;2655.98;MG;BA;CargaJá;Carreta;entregue;0
2025-04-23;2025-04-24;1528.52;ES;RS;CargaJá;Carreta;entregue;1
2025-03-09;2025-03-08;3967.95;GO;PE;LogMais;VUC;adiantada;-1
2025-04-01;2025-03-31;803.06;SP;BA;TransRápido;3/4;adiantada;-1
2025-03-25;2025-03-25;1948.81;GO;MT;CargaJá;Truck;entregue;0
2025-04-06;2025-04-07;1322.57;SC;RS;LogMais;Carreta;entregue;1
2025-03-07;2025-03-06;2380.94;PE;SC;CargaJá;Carreta;adiantada;-1
2025-02-28;2025-02-28;3179.33;MG;SP;CargaJá;3/4;entregue;0
2025-04-22;2025-04-21;3548.51;BA;MS;TransRápido;VUC;adiantada;-1
2025-03-09;2025-03-10;2370.75;SP;PR;CargaJá;3/4;entregue;1
2025-03-31;2025-04-03;3332.71;MG;PR;FreteCerto;VUC;entregue;3
2025-03-08;2025-03-10;1095.92;RJ;SP;FreteCerto;3/4;entregue;2
2025-04-17;2025-04-19;3360.98;GO;MT;TransRápido;VUC;entregue;2
2025-03-06;2025-03-09;2359.45;BA;RS;LogMais;3/4;entregue;3
2025-04-11;2025-04-14;1479.34;PE;GO;LogMais;Carreta;entregue;3
2025-03-05;2025-03-07;3891.68;SP;RJ;LogMais;VUC;entregue;2
2025-03-06;2025-03-09;1156.32;RS;MS;FreteCerto;Carreta;entregue;3
2025-02-24;2025-02-27;944.36;RJ;MT;TransRápido;VUC;entregue;3
2025-04-20;2025-04-20;1867.61;PE;SP;FreteCerto;Carreta;entregue;0
2025-03-14;2025-03-16;3693.5;SC;PE;FreteCerto;3/4;entregue;2
2025-03-08;2025-03-08;1123.82;BA;MS;LogMais;3/4;entregue;0
2025-03-08;2025-03-08;1994.64;GO;BA;LogMais;Truck;entregue;0
2025-04-01;2025-04-02;1778.69;SC;BA;FreteCerto;Carreta;entregue;1
2025-04-10;2025-04-11;3903.76;RS;GO;LogMais;Truck;entregue;1
2025-02-24;2025-02-24;2160.88;RJ;MT;FreteCerto;Truck;entregue;0
2025-04-15;2025-04-14;3090.13;ES;SP;FreteCerto;VUC;adiantada;-1
2025-03-10;2025-03-10;2918.69;MG;SP;LogMais;Carreta;entregue;0
2025-03-10;2025-03-13;3766.47;PE;SP;LogMais;VUC;entregue;3
2025-04-16;2025-04-17;3283.9;BA;MT;TransRápido;Carreta;entregue;1
2025-03-23;2025-03-22;1732.68;ES;MT;CargaJá;VUC;adiantada;-1
2025-03-27;2025-03-28;1035.46;GO;MS;LogMais;Carreta;entregue;1
2025-03-08;2025-03-08;1535.4;BA;SP;TransRápido;Truck;entregue;0
2025-03-24;2025-03-24;1002.49;MG;PR;LogMais;3/4;entregue;0
2025-04-23;2025-04-24;3022.36;RS;RJ;CargaJá;3/4;entregue;1
2025-04-10;2025-04-09;3774.88;GO;ES;CargaJá;VUC;adiantada;-1
2025-04-09;2025-04-09;2855.74;SC;PE;CargaJá;VUC;entregue;0
2025-03-04;2025-03-07;2443.85;MS;RS;FreteCerto;VUC;entregue;3
2025-04-03;2025-04-04;2788.69;ES;BA;LogMais;VUC;entregue;1
2025-04-19;2025-04-19;3250.41;MG;PR;FreteCerto;Carreta;entregue;0
2025-03-06;2025-03-08;948.54;SP;PR;CargaJá;Carreta;entregue;2
2025-03-24;2025-03-23;2806.08;PE;MG;TransRápido;Carreta;adiantada;-1
2025-04-14;2025-04-14;3182.56;SC;BA;FreteCerto;Truck;entregue;0
2025-03-27;2025-03-27;3542.49;GO;MG;LogMais;Carreta;entregue;0
